GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",1243,84,(X),(X),475,113,38.2,8.4,357,97,28.7,7.3,132,72,37.0,16.0,296,94,23.8,7.6,115,70,38.9,18.4,416,95,33.5,7.5,228,82,54.8,13.9,7,10,0.6,0.8,0,11,0.0,100.0
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",1521,86,(X),(X),50,37,3.3,2.4,145,83,9.5,5.4,41,32,28.3,23.0,215,105,14.1,6.8,0,16,0.0,13.0,85,59,5.6,3.9,9,15,10.6,17.9,47,53,3.1,3.5,0,16,0.0,41.6
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",1479,102,(X),(X),517,121,35.0,7.5,221,90,14.9,6.1,70,69,31.7,25.4,104,62,7.0,4.1,30,26,28.8,24.7,901,130,60.9,7.0,417,118,46.3,10.1,0,11,0.0,2.0,0,11,-,**
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",430,32,(X),(X),116,56,27.0,12.5,137,55,31.9,12.7,12,12,8.8,9.6,31,27,7.2,6.3,5,7,16.1,26.9,235,57,54.7,12.9,99,55,42.1,20.0,0,11,0.0,6.7,0,11,-,**
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",1723,93,(X),(X),166,93,9.6,5.3,282,102,16.4,5.9,109,85,38.7,23.5,241,86,14.0,5.0,43,33,17.8,13.0,105,62,6.1,3.6,14,14,13.3,16.0,43,55,2.5,3.2,0,11,0.0,43.5
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",679,51,(X),(X),115,46,16.9,6.6,154,57,22.7,8.6,0,11,0.0,17.6,119,44,17.5,6.5,46,32,38.7,22.1,174,47,25.6,6.3,69,36,39.7,17.9,0,11,0.0,4.3,0,11,-,**
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",883,51,(X),(X),60,33,6.8,3.7,217,63,24.6,6.8,18,17,8.3,8.1,129,50,14.6,5.6,28,28,21.7,20.8,97,41,11.0,4.6,14,12,14.4,12.3,0,11,0.0,3.3,0,11,-,**
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",483,36,(X),(X),36,29,7.5,5.9,104,41,21.5,8.1,6,11,5.8,10.6,119,42,24.6,8.4,22,23,18.5,18.2,15,13,3.1,2.7,8,10,53.3,39.8,15,19,3.1,3.8,0,11,0.0,73.6
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",899,33,(X),(X),56,39,6.2,4.3,230,62,25.6,6.6,45,37,19.6,15.8,149,54,16.6,6.1,6,9,4.0,5.9,57,26,6.3,2.9,5,8,8.8,14.4,0,11,0.0,3.3,0,11,-,**
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",987,69,(X),(X),174,82,17.6,8.3,167,79,16.9,8.0,0,11,0.0,16.4,53,31,5.4,3.2,16,20,30.2,30.3,292,76,29.6,7.5,158,80,54.1,16.9,8,12,0.8,1.2,0,11,0.0,100.0
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",1571,100,(X),(X),613,128,39.0,7.4,301,98,19.2,6.0,165,87,54.8,19.7,116,55,7.4,3.5,33,34,28.4,24.3,892,115,56.8,6.2,395,110,44.3,10.3,20,32,1.3,2.0,20,32,100.0,63.7
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",1458,102,(X),(X),154,82,10.6,5.6,122,61,8.4,4.1,13,20,10.7,16.0,241,94,16.5,6.5,108,77,44.8,24.0,9,14,0.6,1.0,9,14,100.0,95.0,51,40,3.5,2.7,24,28,47.1,37.2
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",354,51,(X),(X),23,24,6.5,6.5,33,26,9.3,7.1,13,21,39.4,46.1,19,21,5.4,5.8,5,8,26.3,36.9,5,8,1.4,2.2,5,8,100.0,100.0,0,11,0.0,8.1,0,11,-,**
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",375,31,(X),(X),23,23,6.1,6.0,13,16,3.5,4.2,0,11,0.0,79.0,40,26,10.7,7.0,18,22,45.0,37.7,0,11,0.0,7.7,0,11,-,**,8,10,2.1,2.8,5,7,62.5,59.2
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",552,33,(X),(X),25,21,4.5,3.9,30,21,5.4,3.7,0,11,0.0,52.0,72,39,13.0,7.1,20,19,27.8,22.6,5,9,0.9,1.7,5,9,100.0,100.0,5,8,0.9,1.5,0,11,0.0,100.0
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",579,50,(X),(X),103,42,17.8,6.9,107,48,18.5,8.1,21,23,19.6,19.0,101,44,17.4,7.3,22,20,21.8,15.0,117,37,20.2,6.2,60,36,51.3,20.7,11,17,1.9,3.0,0,11,0.0,85.9
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",415,36,(X),(X),19,25,4.6,5.9,43,36,10.4,8.6,0,11,0.0,43.5,37,38,8.9,9.0,19,25,51.4,37.5,0,11,0.0,7.0,0,11,-,**,0,11,0.0,7.0,0,11,-,**
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",1372,74,(X),(X),173,74,12.6,5.5,235,101,17.1,7.1,10,16,4.3,7.5,320,104,23.3,7.5,98,60,30.6,14.7,239,81,17.4,6.0,57,47,23.8,16.6,17,20,1.2,1.5,8,14,47.1,52.9
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",510,65,(X),(X),23,28,4.5,5.3,51,42,10.0,7.7,7,10,13.7,20.9,28,28,5.5,5.3,0,11,0.0,53.8,0,11,0.0,5.7,0,11,-,**,16,26,3.1,5.0,16,26,100.0,71.2
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",474,38,(X),(X),0,11,0.0,6.1,43,32,9.1,6.7,0,11,0.0,43.5,97,50,20.5,10.4,0,11,0.0,26.1,0,11,0.0,6.1,0,11,-,**,14,16,3.0,3.4,0,11,0.0,76.1
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",766,48,(X),(X),61,38,8.0,4.9,103,51,13.4,6.4,15,25,14.6,23.9,177,50,23.1,6.4,13,12,7.3,7.0,44,27,5.7,3.5,28,24,63.6,27.3,16,19,2.1,2.5,5,7,31.3,51.1
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",712,58,(X),(X),38,34,5.3,4.6,92,49,12.9,6.6,16,26,17.4,25.8,167,57,23.5,7.7,22,22,13.2,11.9,12,19,1.7,2.6,0,11,0.0,82.3,5,8,0.7,1.1,0,11,0.0,100.0
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",777,53,(X),(X),102,43,13.1,5.4,142,63,18.3,7.9,20,26,14.1,17.7,131,50,16.9,6.7,10,10,7.6,7.9,218,63,28.1,7.4,72,39,33.0,16.9,21,26,2.7,3.4,0,11,0.0,62.2
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",1176,67,(X),(X),171,93,14.5,7.9,270,90,23.0,7.6,72,71,26.7,22.5,237,80,20.2,6.8,76,55,32.1,18.1,48,38,4.1,3.2,23,20,47.9,41.2,16,23,1.4,1.9,0,11,0.0,71.2
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",578,44,(X),(X),46,34,8.0,5.7,123,64,21.3,11.1,7,11,5.7,9.4,73,37,12.6,6.3,21,17,28.8,24.0,0,11,0.0,5.1,0,11,-,**,31,29,5.4,4.9,18,24,58.1,44.8
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",727,60,(X),(X),108,51,14.9,6.7,231,74,31.8,9.9,26,25,11.3,10.7,170,59,23.4,7.9,70,43,41.2,19.7,15,13,2.1,1.8,0,11,0.0,73.6,24,24,3.3,3.4,12,20,50.0,50.0
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",620,33,(X),(X),20,23,3.2,3.8,46,35,7.4,5.6,15,23,32.6,45.2,70,42,11.3,6.8,5,7,7.1,11.5,5,8,0.8,1.3,0,11,0.0,100.0,15,23,2.4,3.8,0,11,0.0,73.6
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",455,34,(X),(X),0,11,0.0,6.4,32,28,7.0,6.3,0,11,0.0,50.4,19,23,4.2,5.1,0,11,0.0,65.4,0,11,0.0,6.4,0,11,-,**,20,20,4.4,4.4,0,11,0.0,63.7
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",694,50,(X),(X),87,53,12.5,7.4,119,52,17.1,7.6,18,18,15.1,15.2,172,57,24.8,8.1,33,26,19.2,14.6,42,35,6.1,4.8,36,34,85.7,25.0,15,23,2.2,3.3,0,11,0.0,73.6
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",510,30,(X),(X),0,11,0.0,5.7,15,17,2.9,3.4,0,11,0.0,73.6,7,14,1.4,2.8,0,11,0.0,100.0,0,11,0.0,5.7,0,11,-,**,15,20,2.9,3.9,0,11,0.0,73.6
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",543,43,(X),(X),10,16,1.8,2.9,34,31,6.3,5.6,0,11,0.0,48.9,29,25,5.3,4.6,0,11,0.0,52.9,10,16,1.8,2.9,10,16,100.0,90.1,0,11,0.0,5.4,0,11,-,**
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",711,44,(X),(X),81,38,11.4,5.2,148,55,20.8,7.4,11,17,7.4,10.7,195,41,27.4,5.9,51,28,26.2,13.4,34,26,4.8,3.6,9,11,26.5,33.4,15,17,2.1,2.4,10,15,66.7,53.5
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",542,37,(X),(X),15,18,2.8,3.4,30,28,5.5,5.1,0,11,0.0,52.0,56,24,10.3,4.6,15,18,26.8,30.3,0,11,0.0,5.4,0,11,-,**,28,24,5.2,4.5,0,11,0.0,53.8
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",430,40,(X),(X),6,8,1.4,1.9,16,16,3.7,3.7,0,11,0.0,71.2,87,41,20.2,9.3,6,8,6.9,9.4,0,11,0.0,6.7,0,11,-,**,0,11,0.0,6.7,0,11,-,**
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",687,53,(X),(X),0,11,0.0,4.3,11,14,1.6,2.0,0,11,0.0,85.9,79,41,11.5,5.9,0,11,0.0,30.6,0,11,0.0,4.3,0,11,-,**,32,28,4.7,4.0,0,11,0.0,50.4
1400000US36081053100,36081053100,"Census Tract 531, Queens County, New York",1211,86,(X),(X),136,80,11.2,6.5,307,115,25.4,9.4,26,43,8.5,13.1,366,91,30.2,7.1,110,69,30.1,16.4,34,42,2.8,3.5,0,11,0.0,48.9,0,11,0.0,2.4,0,11,-,**
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",581,54,(X),(X),19,17,3.3,2.9,42,33,7.2,5.7,0,11,0.0,44.0,38,26,6.5,4.5,6,10,15.8,27.4,0,11,0.0,5.0,0,11,-,**,17,16,2.9,2.7,13,13,76.5,35.1
1400000US36081053401,36081053401,"Census Tract 534.01, Queens County, New York",626,36,(X),(X),32,28,5.1,4.4,23,18,3.7,2.8,5,9,21.7,33.0,104,51,16.6,8.0,27,27,26.0,22.7,0,11,0.0,4.7,0,11,-,**,5,8,0.8,1.3,0,11,0.0,100.0
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",410,41,(X),(X),98,52,23.9,12.1,247,51,60.2,10.9,80,47,32.4,16.8,39,31,9.5,7.4,18,20,46.2,48.4,0,11,0.0,7.1,0,11,-,**,0,11,0.0,7.1,0,11,-,**
1400000US36081053601,36081053601,"Census Tract 536.01, Queens County, New York",512,32,(X),(X),49,42,9.6,8.2,93,54,18.2,10.4,31,35,33.3,29.6,79,38,15.4,7.4,18,25,22.8,26.7,0,11,0.0,5.7,0,11,-,**,22,26,4.3,5.1,0,11,0.0,60.7
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",442,35,(X),(X),16,18,3.6,4.2,34,26,7.7,5.8,0,11,0.0,48.9,77,34,17.4,7.9,0,11,0.0,31.1,26,30,5.9,6.8,9,13,34.6,58.9,7,12,1.6,2.7,7,12,100.0,100.0
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",1380,97,(X),(X),219,92,15.9,6.5,531,98,38.5,6.9,100,59,18.8,10.9,268,91,19.4,6.3,89,58,33.2,17.9,170,53,12.3,3.9,30,37,17.6,19.4,11,16,0.8,1.2,0,11,0.0,85.9
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",1219,67,(X),(X),64,47,5.3,3.8,204,78,16.7,6.2,25,29,12.3,14.0,289,95,23.7,7.8,39,41,13.5,13.5,6,12,0.5,1.0,0,11,0.0,100.0,15,19,1.2,1.6,0,11,0.0,73.6
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",1419,65,(X),(X),78,43,5.5,3.0,276,99,19.5,6.7,21,26,7.6,8.8,241,87,17.0,6.0,22,16,9.1,7.2,70,42,4.9,2.9,35,31,50.0,29.8,0,16,0.0,2.1,0,16,-,**
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",1265,65,(X),(X),324,102,25.6,8.1,597,103,47.2,7.2,268,89,44.9,13.4,165,70,13.0,5.5,29,28,17.6,16.0,76,51,6.0,4.1,27,30,35.5,32.6,9,15,0.7,1.2,0,11,0.0,95.0
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",1410,85,(X),(X),385,113,27.3,7.7,724,105,51.3,6.6,290,98,40.1,11.5,101,55,7.2,3.9,46,41,45.5,30.2,146,65,10.4,4.4,24,30,16.4,18.0,47,30,3.3,2.2,25,27,53.2,38.5
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",619,33,(X),(X),83,36,13.4,5.7,113,38,18.3,6.2,10,13,8.8,10.9,138,47,22.3,7.5,53,29,38.4,17.2,58,24,9.4,4.0,16,17,27.6,29.2,8,9,1.3,1.5,4,6,50.0,50.0
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",1673,83,(X),(X),437,123,26.1,7.3,837,126,50.0,7.0,305,114,36.4,11.2,144,48,8.6,2.9,71,46,49.3,27.6,71,24,4.2,1.4,34,18,47.9,26.9,52,40,3.1,2.4,27,29,51.9,43.1
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",1554,86,(X),(X),299,90,19.2,5.7,353,99,22.7,6.0,51,41,14.4,10.4,471,113,30.3,7.3,176,84,37.4,12.9,93,45,6.0,2.9,23,24,24.7,26.0,49,33,3.2,2.1,49,33,100.0,40.7
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",1021,65,(X),(X),118,64,11.6,6.3,212,76,20.8,7.0,25,23,11.8,11.6,266,87,26.1,8.4,85,59,32.0,18.1,83,46,8.1,4.5,8,12,9.6,13.9,0,11,0.0,2.9,0,11,-,**
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",823,53,(X),(X),143,54,17.4,6.7,402,69,48.8,7.5,113,52,28.1,12.5,43,28,5.2,3.5,9,15,20.9,33.2,64,31,7.8,3.7,21,17,32.8,24.8,23,25,2.8,3.1,0,11,0.0,59.4
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",738,43,(X),(X),146,50,19.8,6.9,165,55,22.4,7.2,59,37,35.8,18.5,179,62,24.3,8.4,63,46,35.2,19.3,72,33,9.8,4.4,18,20,25.0,22.9,6,11,0.8,1.4,6,11,100.0,100.0
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",680,35,(X),(X),109,41,16.0,6.0,348,58,51.2,8.2,53,34,15.2,9.4,113,36,16.6,5.3,36,25,31.9,19.2,18,19,2.6,2.8,11,16,61.1,51.8,9,15,1.3,2.2,9,15,100.0,95.0
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",628,44,(X),(X),83,40,13.2,6.1,96,42,15.3,6.2,33,29,34.4,24.1,156,61,24.8,9.1,30,28,19.2,16.4,119,38,18.9,6.3,20,20,16.8,15.9,0,11,0.0,4.7,0,11,-,**
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",1258,94,(X),(X),192,69,15.3,5.5,422,107,33.5,7.7,87,58,20.6,12.8,299,87,23.8,6.9,40,36,13.4,11.4,122,64,9.7,5.1,65,47,53.3,25.9,14,23,1.1,1.9,0,11,0.0,76.1
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",505,33,(X),(X),129,51,25.5,9.7,111,50,22.0,9.5,49,42,44.1,26.2,104,43,20.6,8.7,49,35,47.1,25.2,48,31,9.5,6.1,31,28,64.6,29.1,11,16,2.2,3.1,0,11,0.0,85.9
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",409,40,(X),(X),42,22,10.3,5.4,210,62,51.3,13.9,30,22,14.3,11.0,35,21,8.6,5.2,10,7,28.6,25.0,23,20,5.6,5.0,2,5,8.7,20.7,0,11,0.0,7.1,0,11,-,**
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",463,39,(X),(X),47,33,10.2,6.9,45,26,9.7,5.6,10,10,22.2,21.6,107,44,23.1,9.3,27,27,25.2,22.5,35,23,7.6,4.8,10,16,28.6,37.4,0,11,0.0,6.3,0,11,-,**
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",33,16,(X),(X),3,6,9.1,16.6,4,6,12.1,17.6,0,11,0.0,100.0,10,10,30.3,32.9,3,6,30.0,47.8,0,11,0.0,49.6,0,11,-,**,0,11,0.0,49.6,0,11,-,**
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",434,36,(X),(X),45,36,10.4,8.3,113,52,26.0,12.0,22,24,19.5,18.9,78,31,18.0,7.2,23,27,29.5,30.5,30,26,6.9,6.0,0,11,0.0,52.0,18,29,4.1,6.6,0,11,0.0,67.2
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",477,54,(X),(X),115,51,24.1,10.5,111,46,23.3,9.3,73,44,65.8,21.0,93,39,19.5,8.2,14,22,15.1,24.3,25,19,5.2,4.0,12,13,48.0,36.2,24,26,5.0,5.5,16,24,66.7,53.1
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",509,26,(X),(X),63,37,12.4,7.1,273,53,53.6,9.5,47,35,17.2,12.3,36,26,7.1,5.0,16,14,44.4,37.0,0,11,0.0,5.7,0,11,-,**,0,11,0.0,5.7,0,11,-,**
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",410,51,(X),(X),37,28,9.0,6.9,100,48,24.4,10.6,18,23,18.0,20.9,65,32,15.9,7.8,3,6,4.6,9.4,34,22,8.3,5.5,16,17,47.1,35.5,0,11,0.0,7.1,0,11,-,**
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",1489,82,(X),(X),190,84,12.8,5.6,507,118,34.0,7.7,55,50,10.8,9.2,196,82,13.2,5.5,86,63,43.9,21.6,112,51,7.5,3.4,49,29,43.8,21.5,0,11,0.0,2.0,0,11,-,**
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",1425,107,(X),(X),60,57,4.2,4.0,257,93,18.0,6.3,23,35,8.9,13.2,405,111,28.4,7.5,37,44,9.1,10.3,45,31,3.2,2.2,0,11,0.0,42.5,27,30,1.9,2.1,0,11,0.0,54.8
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",1342,95,(X),(X),113,74,8.4,5.5,338,121,25.2,8.7,0,11,0.0,8.5,417,120,31.1,8.7,113,74,27.1,14.2,0,11,0.0,2.2,0,11,-,**,40,48,3.0,3.6,0,11,0.0,45.1
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",615,48,(X),(X),84,35,13.7,5.6,160,52,26.0,7.8,38,27,23.8,14.7,135,44,22.0,7.3,22,21,16.3,15.0,13,13,2.1,2.2,7,10,53.8,53.8,17,14,2.8,2.2,17,14,100.0,69.1
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",1107,55,(X),(X),14,20,1.3,1.8,113,65,10.2,5.9,0,11,0.0,23.0,167,84,15.1,7.5,8,15,4.8,8.7,20,21,1.8,1.9,0,11,0.0,63.7,25,26,2.3,2.3,6,14,24.0,41.8
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",1085,54,(X),(X),155,81,14.3,7.4,342,110,31.5,9.6,48,46,14.0,12.8,268,83,24.7,7.5,79,57,29.5,17.5,45,46,4.1,4.2,0,11,0.0,42.5,46,37,4.2,3.4,28,31,60.9,37.6
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",1349,89,(X),(X),99,68,7.3,5.0,172,85,12.8,6.1,11,17,6.4,10.3,396,116,29.4,8.6,88,64,22.2,14.6,8,13,0.6,1.0,0,16,0.0,100.0,38,39,2.8,2.8,0,16,0.0,46.2
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",1240,87,(X),(X),115,59,9.3,4.7,322,100,26.0,7.9,0,11,0.0,8.9,356,106,28.7,8.5,92,54,25.8,13.2,30,30,2.4,2.4,7,10,23.3,40.5,32,31,2.6,2.5,16,26,50.0,50.0
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",1508,78,(X),(X),210,72,13.9,4.8,416,115,27.6,7.2,58,61,13.9,13.7,361,92,23.9,6.0,123,67,34.1,17.4,84,65,5.6,4.3,29,22,34.5,32.0,31,20,2.1,1.3,0,11,0.0,51.2
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",1328,73,(X),(X),215,90,16.2,6.8,295,107,22.2,7.8,111,71,37.6,22.0,470,116,35.4,8.9,95,58,20.2,12.5,44,44,3.3,3.2,0,11,0.0,43.0,45,46,3.4,3.5,9,14,20.0,37.0
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",1551,101,(X),(X),340,98,21.9,6.3,413,94,26.6,6.0,117,65,28.3,14.0,436,103,28.1,6.3,173,66,39.7,13.0,11,17,0.7,1.1,11,17,100.0,85.9,117,61,7.5,3.9,39,38,33.3,24.0
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",396,40,(X),(X),0,11,0.0,7.3,24,23,6.1,6.0,0,11,0.0,58.2,102,45,25.8,11.4,0,11,0.0,25.1,5,7,1.3,1.8,0,11,0.0,100.0,5,6,1.3,1.5,0,11,0.0,100.0
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",1934,130,(X),(X),306,118,15.8,6.2,590,149,30.5,7.2,102,92,17.3,14.7,372,138,19.2,7.1,147,74,39.5,17.7,59,51,3.1,2.6,28,30,47.5,37.8,71,67,3.7,3.5,29,47,40.8,50.0
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",374,25,(X),(X),20,24,5.3,6.4,15,23,4.0,6.1,15,23,100.0,73.6,42,25,11.2,6.6,5,7,11.9,16.8,0,11,0.0,7.7,0,11,-,**,0,11,0.0,7.7,0,11,-,**
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",1493,79,(X),(X),194,76,13.0,5.1,233,83,15.6,5.5,26,37,11.2,15.0,617,124,41.3,8.2,131,67,21.2,9.9,65,39,4.4,2.6,8,12,12.3,17.6,64,48,4.3,3.3,29,31,45.3,42.3
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",492,39,(X),(X),10,11,2.0,2.3,31,19,6.3,3.8,0,11,0.0,51.2,78,33,15.9,6.5,10,11,12.8,15.5,0,11,0.0,5.9,0,11,-,**,0,11,0.0,5.9,0,11,-,**
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",1592,102,(X),(X),285,95,17.9,5.9,503,128,31.6,7.5,99,74,19.7,12.8,565,104,35.5,6.8,171,68,30.3,11.3,49,30,3.1,1.9,15,17,30.6,29.0,8,12,0.5,0.8,0,11,0.0,100.0
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",425,47,(X),(X),0,11,0.0,6.8,27,23,6.4,5.4,0,11,0.0,54.8,44,30,10.4,6.8,0,11,0.0,43.0,0,11,0.0,6.8,0,11,-,**,8,13,1.9,2.9,0,11,0.0,100.0
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",549,40,(X),(X),17,19,3.1,3.4,64,28,11.7,5.0,0,11,0.0,35.3,64,36,11.7,6.6,10,16,15.6,22.0,7,10,1.3,1.8,7,10,100.0,100.0,11,12,2.0,2.3,0,11,0.0,85.9
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",527,51,(X),(X),68,38,12.9,7.2,88,43,16.7,7.6,12,14,13.6,15.1,135,45,25.6,8.7,56,35,41.5,19.8,20,25,3.8,4.7,0,11,0.0,63.7,5,9,0.9,1.6,0,11,0.0,100.0
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",375,19,(X),(X),26,20,6.9,5.3,49,31,13.1,8.2,6,9,12.2,18.5,50,24,13.3,6.4,20,17,40.0,28.8,0,11,0.0,7.7,0,11,-,**,6,10,1.6,2.7,0,11,0.0,100.0
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",807,46,(X),(X),63,41,7.8,5.0,266,75,33.0,8.7,26,26,9.8,9.8,234,64,29.0,7.9,35,28,15.0,11.4,8,13,1.0,1.6,2,7,25.0,75.0,0,11,0.0,3.6,0,11,-,**
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",701,42,(X),(X),70,49,10.0,6.8,246,74,35.1,9.7,47,41,19.1,14.7,150,52,21.4,7.4,23,23,15.3,14.4,13,15,1.9,2.2,0,11,0.0,79.0,0,11,0.0,4.2,0,11,-,**
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",481,27,(X),(X),27,27,5.6,5.6,30,32,6.2,6.7,16,24,53.3,53.3,90,33,18.7,7.4,11,11,12.2,11.6,5,7,1.0,1.4,0,11,0.0,100.0,5,10,1.0,2.0,0,11,0.0,100.0
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",15,25,(X),(X),0,11,0.0,73.6,15,25,100.0,73.6,0,11,0.0,73.6,0,11,0.0,73.6,0,11,-,**,0,11,0.0,73.6,0,11,-,**,0,11,0.0,73.6,0,11,-,**
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",451,34,(X),(X),9,10,2.0,2.2,8,10,1.8,2.2,0,11,0.0,100.0,90,36,20.0,7.6,9,10,10.0,11.9,0,11,0.0,6.4,0,11,-,**,6,11,1.3,2.5,0,11,0.0,100.0
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",402,28,(X),(X),0,11,0.0,7.2,0,11,0.0,7.2,0,11,-,**,49,29,12.2,7.1,0,11,0.0,40.7,0,11,0.0,7.2,0,11,-,**,5,9,1.2,2.2,0,11,0.0,100.0
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",511,29,(X),(X),5,8,1.0,1.6,22,17,4.3,3.3,0,11,0.0,60.7,54,30,10.6,5.9,5,8,9.3,15.2,0,11,0.0,5.7,0,11,-,**,5,8,1.0,1.5,0,11,0.0,100.0
